owner,repo,maintenance,issues_maintenance,code_maintenance,community_documentation,maintainer_history,contribution,contributor_participation,code_contribution,contributor_growth,usage_popularity,stars_and_watches,forks,downstream_dependents,project_maturity,code_quality,dependencies_health,testing_quality,review_coverage,community_activity_and_integrity,trustee_avg,popularity_component,community_activity_and_integrity_component,maintenance_and_goodwill_component,code_quality_component,component_avg,component_rank,component_rank_grade,trustee_rank,trustee_rank_grade,component_zscore,component_z_grade,trustee_zscore,trustee_z_grade
stream-utils,raw-body,33.8,26.2,10.4,44.1,54.4,7.2,17.9,3.8,0.0,46.4,28.4,32.1,95.9,29.2,30.5,41.0,10.5,40.0,22.6,29.5,52.13333333333333,18.458333333333332,33.775,30.175,27.469444444444445,419.0,C,427.0,C,-0.2941311846474177,C,-0.24843366970308878,C
sindresorhus,is-wsl,30.7,34.0,6.8,7.1,74.8,17.4,26.4,9.8,16.1,34.1,19.8,11.0,92.6,13.1,29.6,38.7,12.5,37.7,16.1,28.0,41.13333333333333,23.358333333333334,30.674999999999997,25.5,26.51111111111111,388.0,D,372.5,D,-0.37704176866273853,C,-0.36732800162876045,C
yahoo,serialize-javascript,31.0,5.7,29.0,35.3,54.0,23.2,23.1,20.4,26.1,61.8,61.7,58.4,90.7,36.3,49.1,69.2,20.1,58.0,47.8,41.3,70.26666666666667,34.96666666666666,31.0,45.900000000000006,37.28888888888889,695.0,B,739.0,B,0.5554019008428963,B,0.686868408112195,B
sindresorhus,read-pkg,32.3,30.7,3.0,19.1,76.2,7.3,14.8,6.1,1.1,36.3,19.0,16.5,85.5,24.3,29.4,35.9,8.5,43.9,14.3,26.3,40.333333333333336,15.583333333333334,32.25,28.15,25.32777777777778,337.0,D,312.5,D,-0.47941831588165584,C,-0.5020749111445216,D
indutny,bn.js,33.4,12.0,10.3,37.7,73.4,6.9,18.6,0.8,1.2,54.5,48.7,55.3,82.8,31.1,32.5,32.9,2.1,62.3,37.0,31.8,62.26666666666667,20.71666666666667,33.35,32.099999999999994,28.722222222222218,473.5,C,509.5,C,-0.18574662409405704,C,-0.0661290274170588,C
inikulin,parse5,35.5,43.7,31.9,23.6,42.9,30.1,26.8,41.5,22.0,66.5,65.6,57.3,89.3,53.7,51.1,70.5,32.8,50.0,51.0,45.8,70.73333333333333,40.25833333333333,35.525000000000006,51.75,42.51111111111111,817.0,A,824.5,A,1.007204503593049,B,1.04355140388921,B
zloirock,core-js,41.3,34.9,29.6,78.4,22.4,35.1,35.4,38.9,31.0,82.7,92.4,87.2,91.3,60.0,53.5,79.0,38.1,43.2,71.6,53.1,90.30000000000001,48.900000000000006,41.325,55.075,48.43333333333334,918.0,A,939.0,A,1.5195678807543926,A,1.6221704859274793,A
follow-redirects,follow-redirects,34.1,33.7,14.5,39.9,48.2,21.3,26.9,20.8,16.2,57.0,34.0,47.8,92.5,53.9,44.2,74.8,17.2,40.7,34.4,39.2,58.1,30.500000000000004,34.075,46.65,37.074999999999996,690.0,B,681.5,B,0.5368972197728097,B,0.5204163434162551,B
sindresorhus,object-assign,30.3,0.0,0.1,44.8,76.4,4.2,11.1,0.3,1.3,52.3,44.9,36.4,98.8,29.1,25.8,46.2,2.2,28.9,28.5,28.2,60.03333333333333,18.18333333333333,30.325000000000003,26.6,25.03611111111111,317.0,D,381.0,D,-0.5046519718863187,D,-0.351475424038671,C
eemeli,yaml,35.4,34.5,23.7,46.0,37.2,24.9,31.5,21.6,21.7,50.8,47.6,40.1,88.1,27.5,39.9,55.2,28.1,36.4,37.6,37.8,58.6,33.35,35.35,36.8,35.166666666666664,647.0,B,653.5,B,0.37179701334230186,C,0.4094483002856277,C
kpdecker,jsdiff,52.3,41.8,27.2,65.9,74.5,30.6,20.6,37.0,34.1,48.4,75.0,70.0,3.4,45.1,47.3,57.5,19.2,65.2,58.5,44.7,49.46666666666667,35.291666666666664,52.35,46.75,44.79722222222222,850.0,A,809.5,A,1.204988302562929,B,0.9563622271437179,B
beatgammit,base64-js,24.9,11.4,0.0,13.9,74.3,0.4,1.2,0.0,0.0,60.7,42.9,67.7,90.8,41.5,28.6,35.5,0.0,50.4,37.0,28.7,67.13333333333333,17.083333333333332,24.9,31.85,24.611111111111114,296.0,D,402.5,C,-0.5414210134931128,D,-0.31184398006344705,C
expressjs,body-parser,34.9,26.0,2.7,53.0,57.9,1.6,4.5,0.5,0.0,73.2,70.8,75.3,95.8,50.8,33.3,38.8,10.1,51.2,49.2,35.8,80.63333333333333,21.40833333333333,34.9,37.724999999999994,31.344444444444445,563.0,C,608.5,B,0.04111595941453072,C,0.2509225243847321,C
raszi,node-tmp,33.0,26.7,7.5,40.5,57.4,4.5,1.8,10.3,1.4,31.3,39.5,39.3,3.5,42.8,36.4,40.4,9.2,59.5,27.8,26.3,27.433333333333334,10.233333333333333,33.025,37.975,27.07777777777778,407.0,C,312.5,D,-0.3280163798536791,C,-0.5020749111445216,D
motdotla,dotenv,59.2,51.9,31.6,78.7,74.7,30.7,25.9,32.0,34.2,71.9,88.4,77.8,90.4,31.1,60.4,79.0,32.5,69.7,65.6,55.6,85.53333333333335,44.40833333333333,59.224999999999994,53.074999999999996,52.23611111111111,974.0,A,976.0,A,1.8485666909485192,A,1.8203277058035987,A
sindresorhus,open,39.2,22.8,12.5,45.0,76.5,19.6,19.4,17.7,21.8,62.6,63.1,55.0,88.0,44.4,38.3,34.2,21.1,59.6,45.9,39.9,68.7,31.900000000000002,39.2,39.825,36.975,687.0,B,707.5,B,0.5282456805712115,B,0.5759003649815682,B
sindresorhus,read-pkg-up,40.3,35.6,3.9,45.1,76.7,3.7,2.0,7.7,1.5,22.9,23.2,16.6,28.3,23.6,20.3,16.8,5.8,38.2,14.5,21.8,22.7,8.475,40.325,21.1,23.3,254.0,D,186.0,F,-0.6548523052474067,D,-0.8587579069215368,D
ljharb,object.assign,30.1,34.2,3.8,34.2,48.2,6.8,4.3,7.7,8.4,37.4,15.5,15.7,92.7,25.8,21.6,41.9,13.1,9.8,12.7,24.0,41.300000000000004,15.425,30.1,22.65,22.725000000000005,230.0,D,244.5,D,-0.7045986556565987,D,-0.6843795534305517,D
browserify,node-util,27.1,9.8,0.0,34.3,64.2,1.6,4.7,0.0,0.0,24.3,22.5,36.8,2.5,35.5,16.0,13.9,0.0,34.2,20.3,17.2,20.599999999999998,6.324999999999999,27.075,20.9,18.099999999999998,128.0,F,122.0,F,-1.1047323437305379,D,-1.2233671914935966,D
pillarjs,finalhandler,28.0,13.9,5.6,39.5,52.9,2.4,0.4,7.0,0.0,46.0,21.1,26.7,96.5,39.9,19.3,46.3,0.7,10.8,16.7,23.9,48.1,13.875,27.975,24.424999999999997,22.09166666666667,213.0,D,241.5,D,-0.7593917372667238,D,-0.6923058422255965,D
Gozala,events,30.7,16.6,0.0,29.9,76.5,0.2,0.4,0.1,0.0,61.7,51.5,52.1,92.1,51.0,31.7,38.4,0.0,56.7,34.6,31.1,65.23333333333333,16.433333333333334,30.75,36.525,27.902777777777782,437.0,C,488.0,C,-0.25664118144048986,C,-0.1216130489823722,C
sindresorhus,figures,42.1,32.0,9.0,51.3,76.2,12.3,5.5,16.3,15.1,41.7,36.1,16.1,82.9,31.7,34.8,35.7,17.4,51.4,21.5,32.7,45.03333333333334,20.483333333333334,42.125,34.05,32.21944444444444,584.0,C,542.5,C,0.11681692742851878,C,0.005207571738344392,C
sindresorhus,decamelize,34.2,19.7,0.0,41.0,76.2,0.2,0.5,0.0,0.0,39.0,22.2,18.1,88.8,27.1,29.7,39.0,0.0,50.1,13.5,25.8,43.03333333333333,10.883333333333333,34.225,29.049999999999997,24.719444444444445,301.0,D,291.5,D,-0.5320485126913812,D,-0.5417063551197455,D
TehShrike,deepmerge,26.1,10.7,0.0,35.4,58.2,2.5,7.5,0.0,0.0,61.2,61.3,56.1,86.7,40.7,39.3,67.3,0.0,50.7,40.0,32.3,68.03333333333335,18.883333333333336,26.075,39.675,28.21111111111111,451.0,C,530.0,C,-0.2299656022355612,C,-0.026497583441835178,C
ai,nanoid,34.6,32.7,18.4,38.5,48.9,28.7,24.2,29.7,32.1,66.6,92.0,75.9,90.5,7.8,50.2,54.3,28.6,67.8,65.5,45.0,86.13333333333333,43.03333333333333,34.625,39.625,39.09444444444444,741.0,B,815.0,A,0.7116102475384274,B,0.980141093528852,B
isaacs,sax-js,43.4,5.7,18.8,63.1,86.2,18.8,13.4,21.4,21.5,43.6,47.1,64.5,13.8,48.9,37.7,50.1,14.9,48.1,43.5,35.9,41.8,24.525,43.45,40.5,36.15833333333333,666.0,B,611.5,B,0.45759144375815536,C,0.258848813179777,C
doowb,ansi-colors,33.5,8.8,0.0,44.0,81.4,0.2,0.6,0.0,0.0,36.9,29.8,20.2,85.1,12.6,28.4,40.4,0.0,44.9,16.7,24.8,45.03333333333333,11.408333333333333,33.55,24.474999999999998,23.144444444444442,249.0,D,266.5,D,-0.6683102551165605,D,-0.6209692430701934,D
prettier,prettier,38.3,31.7,31.3,67.5,22.5,42.0,35.3,47.7,43.1,76.4,97.3,95.2,79.4,33.8,65.3,80.1,46.2,69.7,78.2,55.5,90.63333333333333,54.18333333333333,38.25,57.45,49.96111111111111,944.0,A,973.5,A,1.6517441741121495,A,1.8124014170085538,A
grncdr,merge-stream,33.9,31.9,0.0,26.3,77.4,0.9,2.8,0.0,0.0,39.6,21.2,13.9,91.7,31.8,27.0,35.3,0.0,45.8,12.0,25.4,42.26666666666667,11.266666666666667,33.900000000000006,28.224999999999998,24.46388888888889,291.5,D,283.5,D,-0.5541580017621334,D,-0.5734115102999249,D
estools,escodegen,21.8,20.3,0.0,12.8,53.9,3.0,9.1,0.0,0.0,62.9,61.0,64.3,86.5,39.8,27.8,38.7,0.0,44.8,42.8,28.9,70.60000000000001,19.925,21.75,30.825,24.166666666666668,283.0,D,406.0,C,-0.5798722988335515,D,-0.2959914024733576,C
webpack,webpack-sources,32.2,31.9,7.2,31.1,58.5,9.4,7.9,5.0,15.2,44.6,23.3,33.0,91.0,31.0,41.2,75.3,11.3,37.2,21.9,31.8,49.1,19.3,32.175,38.7,30.058333333333334,521.0,C,509.5,C,-0.07015244753936331,C,-0.0661290274170588,C
pillarjs,send,29.0,19.5,0.0,44.0,52.5,1.1,2.9,0.2,0.0,57.7,40.9,55.2,96.8,38.0,30.8,45.8,1.2,45.3,32.4,29.6,64.3,16.85,29.0,32.575,26.14166666666667,375.0,D,432.0,C,-0.40900439960197765,C,-0.24050738090804388,C
webpack-contrib,terser-webpack-plugin,46.8,48.9,24.5,51.2,62.5,21.8,18.4,25.1,21.9,55.8,57.0,50.5,89.0,26.8,49.8,61.9,25.8,61.9,43.1,43.6,65.5,32.725,46.775,44.1,41.199999999999996,791.0,B,789.0,B,0.8937732118387548,B,0.8691730503982252,B
rvagg,through2,26.9,24.6,0.0,26.8,56.2,1.0,3.0,0.0,0.0,54.1,56.4,44.9,84.5,30.6,25.9,40.6,0.0,37.2,34.1,27.0,61.93333333333334,16.233333333333334,26.900000000000002,27.1,23.411111111111115,261.0,D,341.5,D,-0.6452394839122968,D,-0.4465908895792083,C
jshttp,accepts,21.7,9.8,0.0,19.6,57.5,1.5,4.5,0.0,0.0,47.3,23.1,25.2,97.3,43.8,25.8,44.7,0.0,32.6,16.6,24.1,48.53333333333333,13.258333333333333,21.725,30.275000000000002,21.75277777777778,205.0,D,248.0,D,-0.7887108423388082,D,-0.6764532646355067,D
sindresorhus,log-symbols,38.7,31.8,4.4,42.9,75.5,10.0,9.5,5.1,15.3,42.3,39.3,21.1,80.0,29.0,25.0,34.3,10.4,30.2,23.5,29.0,46.800000000000004,19.175,38.650000000000006,25.975,27.933333333333337,438.0,C,410.0,C,-0.25399765557333476,C,-0.28806511367831267,C
rvagg,bl,33.9,13.0,23.8,42.4,56.2,19.7,11.6,26.0,21.6,47.8,30.2,34.2,78.9,47.9,38.7,33.6,20.8,61.7,28.0,35.0,47.76666666666667,26.741666666666667,33.85,41.0,33.86388888888889,616.0,B,590.5,C,0.2590866831881415,C,0.1875122140243741,C
expressjs,serve-static,27.8,17.3,0.0,36.7,57.3,4.0,10.5,1.4,0.0,63.2,51.8,56.8,96.7,47.6,21.0,44.8,0.0,18.1,37.5,29.0,68.43333333333334,20.083333333333336,27.825,27.625,25.177777777777777,330.0,D,410.0,C,-0.492395624684054,C,-0.28806511367831267,C
component,escape-html,35.3,31.8,0.0,20.7,88.6,1.5,4.5,0.0,0.0,51.5,31.3,40.2,97.7,37.0,25.5,48.4,0.0,28.0,24.3,28.5,56.4,15.225,35.275,28.35,26.28333333333333,380.0,D,395.5,D,-0.3967480523997133,C,-0.32769655765353656,C
indutny,node-ip,25.3,10.6,0.0,17.2,73.3,5.5,10.6,6.0,0.0,37.0,52.6,54.5,3.8,37.0,28.9,34.1,3.1,49.6,37.5,24.2,36.96666666666666,13.391666666666666,25.275,30.95,23.205555555555552,251.0,D,251.0,D,-0.6630232033822503,D,-0.6685269758404622,D
jshttp,content-type,27.7,31.8,0.0,21.6,57.3,1.5,4.5,0.0,0.0,38.6,16.9,17.5,95.1,25.1,17.6,41.0,0.0,11.9,12.0,21.4,43.166666666666664,11.916666666666666,27.675,19.5,19.697222222222223,153.0,F,177.0,F,-0.9665480370383366,D,-0.890463062101716,D
npm,nopt,44.9,11.1,24.3,82.7,61.5,17.7,9.7,28.1,15.4,49.2,34.4,26.0,85.9,50.3,36.5,36.8,26.6,46.0,26.0,37.1,48.76666666666667,25.49166666666667,44.9,39.925,36.77222222222222,682.0,B,638.5,B,0.5107022816346359,B,0.35396427872031455,C
expressjs,express,45.8,40.8,29.8,55.4,57.0,26.4,28.4,26.4,24.3,92.7,98.4,98.2,97.2,77.0,49.7,46.9,28.8,73.2,74.3,53.6,97.93333333333334,44.25833333333334,45.75,56.475,48.82777777777778,923.5,A,951.5,A,1.5536933964940318,A,1.6618019299027031,A
jshttp,methods,22.8,19.5,0.0,14.6,57.1,1.4,4.1,0.0,0.0,42.3,19.6,21.0,94.8,33.9,26.1,47.3,0.0,31.1,14.0,23.2,45.13333333333333,12.308333333333334,22.8,28.075000000000003,21.061111111111114,181.0,F,222.0,D,-0.8485506551498657,D,-0.74778986379091,D
jaredhanson,utils-merge,34.5,3.5,0.0,50.2,84.4,1.4,4.1,0.0,0.0,39.1,13.7,15.3,96.6,30.9,16.9,45.2,0.0,5.5,10.1,23.0,41.86666666666667,11.491666666666667,34.525000000000006,20.4,22.13888888888889,216.0,D,215.5,D,-0.7553062881993025,D,-0.7636424413809995,D
sindresorhus,normalize-url,39.0,34.1,4.1,42.5,75.5,12.5,14.6,9.8,12.9,52.9,42.3,44.6,90.6,34.0,36.2,39.5,11.1,58.1,33.1,35.1,59.166666666666664,24.116666666666667,39.05,35.675,32.94722222222222,598.0,C,593.5,C,0.1797809071734872,C,0.195438502819419,C
jshttp,fresh,24.8,18.1,0.0,24.2,57.0,1.4,4.2,0.0,0.0,43.4,18.4,20.0,97.0,38.4,31.4,43.5,10.7,40.0,13.3,25.3,45.13333333333333,12.333333333333334,24.825,33.15,23.436111111111114,263.0,D,280.5,D,-0.6430765991118973,D,-0.5813377990949694,D
pvorb,node-clone,34.4,7.4,0.0,51.4,78.8,1.9,5.8,0.0,0.0,53.2,40.7,46.7,82.5,42.8,29.6,33.3,0.0,55.6,29.8,29.8,56.63333333333333,15.608333333333333,34.4,32.925,27.644444444444446,427.0,C,440.5,C,-0.27899099104462,C,-0.22465480331795437,C
SBoudrias,Inquirer.js,46.4,23.0,28.2,82.1,52.2,38.5,39.0,39.2,37.3,78.2,89.0,83.4,81.1,59.2,45.9,51.1,39.7,46.9,70.3,52.2,84.5,50.0,46.375,49.224999999999994,48.53333333333333,919.0,A,923.5,A,1.5282194199559909,A,1.5508338867720763,A
jshttp,etag,26.8,31.7,0.0,18.8,56.7,3.7,11.2,0.0,0.0,43.9,22.7,21.9,97.4,33.5,19.4,49.6,0.0,8.5,16.1,23.4,47.333333333333336,14.633333333333333,26.8,22.9,21.444444444444446,193.0,F,229.5,D,-0.8153864215437375,D,-0.7319372862008204,D
dominictarr,through,29.7,6.4,0.0,21.2,91.2,3.7,11.2,0.0,0.0,48.2,38.0,31.0,85.7,38.0,21.6,32.9,0.0,31.9,24.2,25.8,51.56666666666666,15.691666666666666,29.700000000000003,25.7,23.697222222222223,268.0,D,291.5,D,-0.6204864689743897,D,-0.5417063551197455,D
pillarjs,parseurl,25.7,31.7,0.0,18.4,52.6,6.0,18.0,0.0,0.0,40.0,19.9,18.0,97.1,25.1,22.8,42.8,8.4,17.2,14.6,23.6,45.0,15.75,25.674999999999997,23.375,21.599999999999998,197.5,F,236.5,D,-0.8019284716745844,D,-0.7160847086107307,D
Raynos,xtend,36.4,31.7,0.0,25.3,88.8,3.7,11.0,0.0,0.0,44.9,25.3,23.4,92.4,38.6,27.2,35.7,0.0,45.8,17.5,28.1,47.03333333333334,14.508333333333335,36.45,30.025,26.994444444444444,402.0,C,376.5,D,-0.33522599585501156,C,-0.3594017128337156,C
petkaantonov,bluebird,38.8,41.2,0.0,52.4,61.6,5.2,15.5,0.0,0.0,82.1,90.0,91.6,91.1,55.7,47.5,86.3,0.0,56.2,62.3,43.4,90.89999999999999,26.599999999999998,38.8,49.55,38.31666666666666,726.0,B,784.0,B,0.6443204981926598,B,0.8533204728081355,B
jshttp,type-is,24.8,16.0,0.0,26.6,56.7,4.7,12.7,1.4,0.0,45.3,21.9,20.9,95.0,43.5,28.6,45.5,0.0,40.2,15.8,25.9,45.93333333333334,15.008333333333333,24.825000000000003,32.3,24.04444444444444,281.0,D,297.0,D,-0.5904464023021726,D,-0.533780066324701,D
jestjs,jest,44.3,48.4,27.0,92.5,9.3,49.0,58.0,45.4,43.5,84.0,96.8,96.6,85.8,56.7,58.8,42.5,46.1,87.7,80.8,59.0,93.06666666666666,59.99166666666667,44.300000000000004,58.25,54.180555555555564,991.0,A,996.0,A,2.016791064312939,A,2.0898215248351213,A
webpack,webpack,56.7,56.7,32.2,79.5,58.5,47.4,56.9,44.5,40.7,89.4,98.5,97.2,91.8,70.0,62.1,76.9,42.5,67.1,81.0,63.9,95.83333333333333,59.483333333333334,56.724999999999994,64.125,60.11111111111111,999.0,A,999.0,A,2.5298754030744144,A,2.478209675792315,A
sindresorhus,arrify,31.2,15.0,0.0,34.4,75.5,8.4,25.3,0.0,0.0,34.6,17.2,18.2,80.9,21.9,25.3,39.8,0.0,36.0,14.6,24.9,38.76666666666667,16.01666666666667,31.225,24.424999999999997,23.88888888888889,277.0,D,271.0,D,-0.6039043521713257,D,-0.6130429542751488,D
fb55,htmlparser2,44.9,51.6,29.8,42.6,55.6,36.7,42.2,43.5,24.4,70.0,67.7,68.2,88.4,55.9,44.8,55.1,34.5,44.6,57.5,49.1,74.76666666666667,46.21666666666667,44.9,47.525,46.213888888888896,878.0,A,873.5,A,1.3275517745855778,B,1.3051189341256881,B
justmoon,node-extend,35.9,31.0,0.5,32.7,79.3,11.1,28.7,0.9,3.7,30.5,27.4,33.5,21.8,39.3,19.5,18.6,6.9,33.0,24.0,24.2,27.566666666666666,15.216666666666667,35.875,24.45,25.180555555555557,332.0,D,251.0,D,-0.4921553041506761,C,-0.6685269758404622,D
typescript-eslint,typescript-eslint,34.0,37.5,29.4,64.5,4.5,52.3,65.3,47.8,43.9,73.8,85.3,92.3,86.1,31.4,65.4,82.0,47.2,67.2,76.6,56.4,87.89999999999999,61.225,33.975,56.949999999999996,50.71666666666667,955.0,A,981.5,A,1.7171113591908953,A,1.8837380161639568,A
jonschlinkert,word-wrap,39.5,18.2,17.2,41.6,81.1,25.8,43.2,21.1,13.0,40.1,19.7,25.7,86.9,28.1,28.4,40.9,8.3,35.9,23.7,33.4,44.1,30.35,39.525,28.299999999999997,32.725,592.0,C,563.0,C,0.16055526450326799,C,0.06069159330365751,C
primus,eventemitter3,30.0,40.1,7.3,19.2,53.3,18.6,41.3,10.8,3.8,64.1,63.8,56.6,91.4,44.6,35.3,41.3,6.2,58.4,46.3,37.0,70.60000000000001,31.625,29.974999999999998,37.625,33.074999999999996,605.0,B,635.5,B,0.19083565170886285,C,0.3460379899252697,C
isaacs,node-tar,43.6,31.1,4.6,52.0,86.7,18.0,42.9,7.2,3.9,38.0,41.3,51.3,11.0,48.4,24.1,17.4,18.2,36.5,36.9,30.9,34.53333333333333,22.133333333333333,43.599999999999994,30.125,31.952777777777772,575.0,C,478.0,C,0.09374615622425543,C,-0.13746562657246197,C
oozcitak,xmlbuilder-js,21.5,27.4,0.0,27.3,31.4,10.7,32.1,0.0,0.0,54.7,44.7,42.0,75.5,56.6,34.1,69.2,0.0,33.2,32.5,30.3,54.06666666666666,21.541666666666664,21.525,39.75,27.605555555555554,425.0,C,459.0,C,-0.2823554785119086,C,-0.18502335934273048,C
nodeca,pako,26.8,30.6,0.0,19.3,57.1,13.3,40.0,0.0,0.0,64.7,70.5,76.8,84.9,26.6,28.7,46.7,11.2,28.4,53.5,33.4,77.4,29.35,26.75,28.225,28.108333333333334,446.0,C,563.0,C,-0.2388574619705373,C,0.06069159330365751,C
npm,npmlog,51.4,27.7,24.3,92.3,61.1,25.5,36.2,28.1,12.2,46.5,30.8,30.7,81.4,42.9,39.0,36.7,24.1,56.2,29.0,40.6,47.63333333333333,31.033333333333335,51.35,39.975,40.78611111111112,781.0,B,725.0,B,0.8579654523654724,B,0.6313843865468819,B
zertosh,loose-envify,19.0,7.8,0.0,22.7,45.5,10.9,32.7,0.0,0.0,37.4,24.1,18.3,92.9,14.2,15.9,40.9,0.0,6.9,17.8,20.8,45.1,19.450000000000003,19.0,15.5,17.983333333333334,126.0,F,163.5,F,-1.1148258061324026,D,-0.9380207948719845,D
isaacs,json-stringify-safe,31.1,16.7,0.0,21.3,86.6,10.8,32.3,0.0,0.0,45.2,34.7,27.5,84.7,33.8,19.5,41.5,0.0,16.9,24.3,26.6,48.96666666666667,20.316666666666666,31.15,23.049999999999997,24.83888888888889,304.0,D,324.5,D,-0.5217147297561384,D,-0.47829604475938725,C
facebook,prop-types,38.0,24.3,3.7,77.5,46.3,18.0,41.0,8.5,4.5,57.7,68.1,65.9,89.9,6.9,51.5,81.2,8.5,64.9,50.7,41.3,74.63333333333334,32.15833333333333,37.95,40.37500000000001,36.82777777777778,683.0,B,739.0,B,0.5155086923021915,B,0.686868408112195,B
crypto-browserify,randombytes,8.3,13.5,0.5,19.1,0.0,13.6,35.3,0.9,4.6,38.1,14.8,26.2,92.3,18.9,25.8,38.1,2.3,36.9,18.2,21.4,44.43333333333334,21.30833333333333,8.275,24.049999999999997,17.877777777777776,125.0,F,177.0,F,-1.123957986400757,D,-0.890463062101716,D
maxogden,concat-stream,10.3,8.7,0.0,32.3,0.0,10.5,31.6,0.0,0.0,48.2,35.9,33.2,86.2,37.4,27.1,37.9,0.0,43.4,26.5,24.0,51.76666666666667,20.84166666666667,10.25,29.674999999999997,20.255555555555556,166.0,F,244.5,D,-0.9182436098294107,D,-0.6843795534305517,D
terkelg,prompts,29.4,26.6,8.2,53.3,29.3,27.8,47.7,15.4,20.1,60.7,77.5,61.8,84.8,18.7,46.7,60.2,15.2,64.8,55.7,41.1,74.7,39.475,29.35,39.724999999999994,36.18333333333333,667.0,B,735.0,B,0.4597543285585549,C,0.6710158305221058,B
sindresorhus,component-emitter,44.6,39.2,4.6,58.4,76.2,19.8,38.0,9.2,12.3,52.5,36.5,43.4,87.8,42.3,33.9,36.6,9.4,55.8,33.2,37.7,55.9,28.849999999999998,44.599999999999994,36.025000000000006,36.49166666666667,676.0,B,651.5,B,0.4864299077634845,C,0.40152201149058336,C
jsdom,jsdom,37.0,26.5,29.0,54.6,37.7,39.4,56.8,34.9,26.5,82.9,89.3,87.4,85.3,69.8,54.5,61.2,30.6,71.8,72.0,53.5,87.33333333333333,51.383333333333326,36.95,58.349999999999994,48.894444444444446,929.0,A,949.0,A,1.5594610892950973,A,1.6538756411076583,A
mcavage,node-assert-plus,29.5,6.2,0.0,45.7,66.2,11.6,34.9,0.0,0.0,39.0,16.5,17.0,84.3,38.1,25.8,33.4,0.0,44.1,15.0,26.5,39.266666666666666,18.541666666666664,29.525000000000002,28.9,25.655555555555555,347.0,D,320.5,D,-0.4510604929430826,C,-0.4862223335544322,C
Marak,colors.js,30.1,8.8,0.0,44.8,66.9,12.8,38.4,0.0,0.0,48.5,70.1,69.0,6.8,48.0,36.1,44.4,0.0,64.0,50.6,31.9,48.63333333333333,21.758333333333333,30.125,39.1,30.32777777777778,535.0,C,515.0,C,-0.046841355801722336,C,-0.05820273862201418,C
tj,co,35.7,14.8,0.0,44.5,83.3,11.7,35.0,0.0,0.0,70.3,81.8,79.2,88.5,31.8,35.9,42.4,0.0,65.3,57.6,38.4,83.16666666666667,29.541666666666668,35.65,34.875,33.355555555555554,610.0,B,670.0,B,0.21510802558001493,C,0.4570060330558965,C
facebook,react,49.1,39.5,32.1,77.9,46.8,51.2,64.9,46.8,42.1,87.5,99.9,99.8,93.1,57.2,77.5,97.3,45.2,89.9,83.6,66.3,97.59999999999998,62.849999999999994,49.075,72.39999999999999,61.44166666666666,1000.0,A,1000.0,A,2.6449889385623524,A,2.6684406068733897,A
moment,moment,40.5,52.9,30.6,31.1,47.5,32.3,52.0,32.5,12.4,79.1,97.2,96.8,77.1,45.4,55.5,64.7,12.5,89.4,75.4,51.9,90.36666666666667,46.81666666666667,40.525,53.00000000000001,46.78055555555556,887.0,A,920.5,A,1.3765771633946366,B,1.5270550203869417,A
dchest,tweetnacl-js,38.9,30.3,1.4,46.4,77.4,15.9,40.2,2.7,4.7,47.6,54.6,65.5,27.6,42.9,23.1,52.0,2.4,15.1,45.3,31.4,49.23333333333333,24.208333333333332,38.875,28.1,30.394444444444446,537.0,C,499.0,C,-0.04107366300065658,C,-0.09783418259723808,C
webpack-contrib,css-loader,50.8,58.0,27.6,55.6,61.8,40.6,55.8,31.2,34.7,73.6,67.9,73.5,89.5,63.6,53.1,76.7,33.8,48.9,60.7,54.5,76.96666666666667,49.66666666666667,50.75,55.74999999999999,52.05555555555555,973.0,A,962.0,A,1.8329458562789658,A,1.733138529058106,A
inspect-js,node-deep-equal,26.3,26.3,7.2,40.0,31.8,20.4,40.9,15.6,4.8,54.0,40.1,48.0,87.5,40.4,32.2,41.6,17.3,37.8,36.2,33.2,58.53333333333333,29.958333333333332,26.325,34.275,30.186111111111114,532.0,C,557.0,C,-0.05909770300398704,C,0.04483901571356829,C
sindresorhus,file-type,55.3,36.7,25.6,81.9,77.2,36.0,55.0,22.1,30.9,61.7,65.0,64.6,69.2,47.9,39.8,33.0,29.4,57.0,55.2,48.2,66.26666666666667,43.56666666666667,55.35000000000001,41.825,46.91388888888889,891.5,A,856.0,A,1.3881125489967683,B,1.2337823349702852,B
defunctzombie,node-url,33.1,19.0,2.8,27.9,82.6,16.9,40.4,5.5,4.9,25.9,28.5,40.5,8.8,25.9,18.5,18.6,12.9,24.2,28.6,23.6,25.933333333333334,19.183333333333334,33.074999999999996,20.4,24.219444444444445,286.0,D,236.5,D,-0.5753062086993745,D,-0.7160847086107307,D
joyent,node-verror,27.0,11.0,0.0,67.2,30.0,10.5,31.5,0.0,0.0,51.0,49.1,31.8,84.0,39.2,18.0,35.9,0.0,18.0,30.5,26.6,54.96666666666667,21.616666666666667,27.05,23.275,23.980555555555554,278.0,D,324.5,D,-0.5959737745698603,D,-0.47829604475938725,C
import-js,eslint-plugin-import,37.3,26.8,24.3,85.2,12.9,44.4,60.9,36.4,35.9,70.9,70.3,86.7,87.1,39.3,58.3,53.8,40.3,80.8,67.1,52.7,81.36666666666666,53.641666666666666,37.300000000000004,53.55,48.16388888888889,910.0,A,932.0,A,1.4962567890167515,B,1.5904653307473002,A
